Position,Track Name,Artist,Streams,Date,Genre
195,Dedication (feat. Kendrick Lamar),Nipsey Hussle,639543,4/2/2019,Pop
196,Armed And Dangerous,Juice WRLD,639194,4/2/2019,Rap
197,Baby,Amenazzy,639026,4/2/2019,Pop
198,Te BotÃ© - Remix,Nio Garcia,638166,4/2/2019,Rap
199,Something Just Like This,The Chainsmokers,637706,4/2/2019,Pop
200,Insomnia,Daya,637466,4/2/2019,Pop
1,bad guy,Billie Eilish,7100424,4/3/2019,Pop
2,Con Calma,Daddy Yankee,3836135,4/3/2019,Hip Hop
3,7 rings,Ariana Grande,3779046,4/3/2019,Pop
4,wish you were gay,Billie Eilish,3778781,4/3/2019,Pop
5,bury a friend,Billie Eilish,3651647,4/3/2019,Pop
6,Sucker,Jonas Brothers,3421976,4/3/2019,Pop
7,Old Town Road,Lil Nas X,3251478,4/3/2019,Pop
8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3208401,4/3/2019,Rap
9,when the party's over,Billie Eilish,3002555,4/3/2019,Pop
10,Wow.,Post Malone,2983114,4/3/2019,Rap
11,Shallow,Lady Gaga,2881132,4/3/2019,Pop
12,all the good girls go to hell,Billie Eilish,2609293,4/3/2019,Pop
13,break up with your girlfriend;;i'm bored,Ariana Grande,2597698,4/3/2019,Pop
14,xanny,Billie Eilish,2481148,4/3/2019,Pop
15,Dancing With A Stranger (with Normani),Sam Smith,2362771,4/3/2019,Pop
16,you should see me in a crown,Billie Eilish,2351730,4/3/2019,Pop
17,Don't Call Me Up,Mabel,2327159,4/3/2019,Pop
18,my strange addiction,Billie Eilish,2308419,4/3/2019,Pop
19,Calma - Remix,Pedro CapÃ³,2186215,4/3/2019,Pop
20,Sweet but Psycho,Ava Max,2176024,4/3/2019,Pop
21,Here With Me,Marshmello,2154626,4/3/2019,Pop
22,MONOPOLY (with Victoria MonÃ©t),Ariana Grande,2148491,4/3/2019,Pop
23,Pa MÃ­ - Remix,Dalex,2130006,4/3/2019,Rap
24,Happier,Marshmello,2107888,4/3/2019,Pop
25,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2095245,4/3/2019,Pop
26,MIDDLE CHILD,J. Cole,2089558,4/3/2019,Hip Hop
27,Baila Baila Baila,Ozuna,2073295,4/3/2019,Pop
28,HP,Maluma,2051884,4/3/2019,Other
29,Without Me,Halsey,2030598,4/3/2019,Pop
30,Let Me Down Slowly,Alec Benjamin,2009368,4/3/2019,Pop
31,i'm so tired...,Lauv,1992728,4/3/2019,Pop
32,Secreto,Anuel AA,1964558,4/3/2019,Rap
33,thank u;;next,Ariana Grande,1958758,4/3/2019,Pop
34,Talk,Khalid,1926392,4/3/2019,Pop
35,i love you,Billie Eilish,1899217,4/3/2019,Pop
36,ilomilo,Billie Eilish,1890508,4/3/2019,Pop
37,Going Bad (feat. Drake),Meek Mill,1853370,4/3/2019,Pop
38,Murder On My Mind,YNW Melly,1761089,4/3/2019,Rap
39,Con Altura,ROSALÃA,1744652,4/3/2019,Other
40,listen before i go,Billie Eilish,1712677,4/3/2019,Pop
41,Giant (with Rag'n'Bone Man),Calvin Harris,1699962,4/3/2019,Pop
42,High Hopes,Panic! At The Disco,1667759,4/3/2019,Pop
43,lovely,Billie Eilish,1605631,4/3/2019,Pop
44,8,Billie Eilish,1563378,4/3/2019,Pop
45,My Bad,Khalid,1553064,4/3/2019,Pop
46,Pure Water (with Migos),Mustard,1544211,4/3/2019,Pop
47,Taki Taki (with Selena Gomez;;Ozuna & Cardi B),DJ Snake,1537346,4/3/2019,Pop
48,I Canâ€™t Get Enough (benny blanco;;Selena Gomez;;J Balvin;;Tainy),benny blanco,1517554,4/3/2019,Pop
49,MIA (feat. Drake),Bad Bunny,1486547,4/3/2019,Rap
50,Adan y Eva,Paulo Londra,1460091,4/3/2019,Hip Hop
51,On My Way,Alan Walker,1441721,4/3/2019,Pop
52,Someone You Loved,Lewis Capaldi,1434972,4/3/2019,Pop
53,Bohemian Rhapsody - Remastered 2011,Queen,1424911,4/3/2019,Rock
54,Please Me,Cardi B,1421709,4/3/2019,Pop
55,Te RobarÃ©,Nicky Jam,1396799,4/3/2019,Hip Hop
56,Eastside (with Halsey & Khalid),benny blanco,1393467,4/3/2019,Pop
57,Who Do You Love,The Chainsmokers,1387198,4/3/2019,Pop
58,Verte Ir,DJ Luian,1375667,4/3/2019,Hip Hop
59,Better Now,Post Malone,1356692,4/3/2019,Rap
60,Desconocidos,Mau y Ricky,1356651,4/3/2019,Pop
61,Robbery,Juice WRLD,1337416,4/3/2019,Rap
62,Be Alright,Dean Lewis,1334656,4/3/2019,Pop
63,Te Vi,Piso 21,1288480,4/3/2019,Pop
64,SICKO MODE,Travis Scott,1288376,4/3/2019,Rap
65,Look Back at It,A Boogie Wit da Hoodie,1252142,4/3/2019,Pop
66,Girls Like You (feat. Cardi B),Maroon 5,1239742,4/3/2019,Pop
67,So Am I,Ava Max,1223032,4/3/2019,Pop
68,Un AÃ±o,Sebastian Yatra,1218972,4/3/2019,Pop
69,Mixed Personalities (feat. Kanye West),YNW Melly,1209057,4/3/2019,Rap
70,rockstar (feat. 21 Savage),Post Malone,1207350,4/3/2019,Rap
71,Better,Khalid,1197194,4/3/2019,Pop
72,Amanece,Anuel AA,1187972,4/3/2019,Rap
73,a lot,21 Savage,1180516,4/3/2019,Hip Hop
74,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1169902,4/3/2019,Pop
75,goodbye,Billie Eilish,1166982,4/3/2019,Pop
76,Lucid Dreams,Juice WRLD,1141605,4/3/2019,Rap
77,Ella Quiere Beber - Remix,Anuel AA,1134179,4/3/2019,Rap
78,Thotiana,Blueface,1109335,4/3/2019,Rap
79,Just You and I,Tom Walker,1102880,4/3/2019,Pop
80,Bad Liar,Imagine Dragons,1099300,4/3/2019,Pop
81,Saturday Nights,Khalid,1094316,4/3/2019,Pop
82,Au DD,PNL,1087581,4/3/2019,Pop
83,SAD!,XXXTENTACION,1086858,4/3/2019,Hip Hop
84,Walk Me Home,P!nk,1082687,4/3/2019,Pop
85,Youngblood,5 Seconds of Summer,1078083,4/3/2019,Pop
86,Esclavo de Tus Besos,Manuel Turizo,1076865,4/3/2019,Pop
87,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1076615,4/3/2019,Hip Hop
88,idontwannabeyouanymore,Billie Eilish,1067122,4/3/2019,Pop
89,Always Remember Us This Way,Lady Gaga,1052035,4/3/2019,Pop
90,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,1047835,4/3/2019,Pop
91,Moonlight,XXXTENTACION,1006877,4/3/2019,Hip Hop
92,ZEZE (feat. Travis Scott & Offset),Kodak Black,984850,4/3/2019,Hip Hop
93,2002,Anne-Marie,984717,4/3/2019,Pop
94,Shape of You,Ed Sheeran,980401,4/3/2019,Pop
95,R.I.P. (feat. Rita Ora & Anitta),SofÃ­a Reyes,980104,4/3/2019,Pop
96,In My Mind,Dynoro,956799,4/3/2019,Pop
97,Don't Stop Me Now - Remastered 2011,Queen,955024,4/3/2019,Rock
98,Faucet Failure,Ski Mask The Slump God,953854,4/3/2019,Hip Hop
99,Believer,Imagine Dragons,942102,4/3/2019,Pop
100,Promises (with Sam Smith),Calvin Harris,940984,4/3/2019,Pop
101,Another One Bites The Dust - Remastered 2011,Queen,936972,4/3/2019,Rock
102,Contra La Pared,Sean Paul,933566,4/3/2019,Pop
103,bellyache,Billie Eilish,928954,4/3/2019,Pop
104,ocean eyes,Billie Eilish,928098,4/3/2019,Pop
105,The Bones,Maren Morris,917967,4/3/2019,Other
106,I Like It,Cardi B,917531,4/3/2019,Pop
107,Say My Name,David Guetta,908921,4/3/2019,Pop
108,Mo Bamba,Sheck Wes,905828,4/3/2019,Hip Hop
109,Wake Up in the Sky,Gucci Mane,903932,4/3/2019,Pop
110,I Like Me Better,Lauv,899705,4/3/2019,Pop
111,Cherry Lady,Capital Bra,895379,4/3/2019,Hip Hop
112,Adictiva,Daddy Yankee,895018,4/3/2019,Hip Hop
113,Soltera,Lunay,893066,4/3/2019,Pop
114,Aullando,Wisin & Yandel,890294,4/3/2019,Hip Hop
115,Taste (feat. Offset),Tyga,886714,4/3/2019,Pop
116,Psycho (feat. Ty Dolla $ign),Post Malone,884779,4/3/2019,Rap
117,Last Hurrah,Bebe Rexha,884330,4/3/2019,Pop
118,Perfect,Ed Sheeran,882071,4/3/2019,Pop
119,Body (feat. brando),Loud Luxury,880931,4/3/2019,Pop
120,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,880818,4/3/2019,Other
121,no tears left to cry,Ariana Grande,880612,4/3/2019,Pop
122,Love Someone,Lukas Graham,880222,4/3/2019,Pop
123,Si Se Da,Myke Towers,874963,4/3/2019,Rap
124,Don't Worry Bout Me,Zara Larsson,860489,4/3/2019,Pop
125,Jocelyn Flores,XXXTENTACION,860431,4/3/2019,Hip Hop
126,Lost In Japan,Shawn Mendes,859525,4/3/2019,Pop
127,DEUTSCHLAND,Rammstein,857159,4/3/2019,Rock
128,Self,Khalid,853011,4/3/2019,Pop
129,Too Good At Goodbyes,Sam Smith,845635,4/3/2019,Pop
130,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,843651,4/3/2019,Pop
131,God's Plan,Drake,842205,4/3/2019,Pop
132,Envy Me,Calboy,824746,4/3/2019,Rap
133,One Kiss (with Dua Lipa),Calvin Harris,817418,4/3/2019,Pop
134,Kills You Slowly,The Chainsmokers,808422,4/3/2019,Pop
135,Say You Won't Let Go,James Arthur,798157,4/3/2019,Pop
136,Reggaeton,J Balvin,790996,4/3/2019,Rap
137,Fast,Juice WRLD,789156,4/3/2019,Rap
138,Natural,Imagine Dragons,783971,4/3/2019,Pop
139,Beautiful (feat. Camila Cabello),Bazzi,781422,4/3/2019,Pop
140,Thunder,Imagine Dragons,779832,4/3/2019,Pop
141,IDGAF,Dua Lipa,775812,4/3/2019,Pop
142,I,Lil Skies,772546,4/3/2019,Pop
143,Under Pressure - Remastered 2011,Queen,772101,4/3/2019,Rock
144,Undrunk,FLETCHER,770736,4/3/2019,Pop
145,I Fall Apart,Post Malone,767148,4/3/2019,Rap
146,Wow. - Remix,Post Malone,760700,4/3/2019,Rap
147,No Sleep (feat. Bonn),Martin Garrix,756424,4/3/2019,Pop
148,CrÃ©eme,KAROL G,752720,4/3/2019,Rap
149,Price On My Head (feat. The Weeknd),NAV,749654,4/3/2019,Pop
150,The Middle,Zedd,747691,4/3/2019,Pop
151,Bola Rebola,Tropkillaz,742530,4/3/2019,Pop
152,Moonlight,Gaullin,742495,4/3/2019,Pop
153,Hear Me Calling,Juice WRLD,734848,4/3/2019,Rap
154,Congratulations,Post Malone,726003,4/3/2019,Rap
155,In My Feelings,Drake,721069,4/3/2019,Pop
156,Splashin,Rich The Kid,719000,4/3/2019,Pop
157,Havana (feat. Young Thug),Camila Cabello,718308,4/3/2019,Pop
158,This Feeling,The Chainsmokers,713430,4/3/2019,Pop
159,Leave Me Alone,Flipp Dinero,712683,4/3/2019,Pop
160,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,712237,4/3/2019,Hip Hop
161,Money,Cardi B,711147,4/3/2019,Pop
162,Photograph,Ed Sheeran,706729,4/3/2019,Pop
163,Solo (feat. Demi Lovato),Clean Bandit,701735,4/3/2019,Pop
164,Nonstop,Drake,698879,4/3/2019,Pop
165,Bubalu,Becky G,698694,4/3/2019,Pop
166,changes,XXXTENTACION,698650,4/3/2019,Hip Hop
167,Affalterbach,Shindy,698195,4/3/2019,Hip Hop
168,needy,Ariana Grande,694004,4/3/2019,Pop
169,Dedication (feat. Kendrick Lamar),Nipsey Hussle,693582,4/3/2019,Pop
170,Insomnia,Daya,693435,4/3/2019,Pop
171,FingÃ­as,Paloma Mami,691690,4/3/2019,Pop
172,Closer,The Chainsmokers,691592,4/3/2019,Pop
173,Freaky,Tory Lanez,691118,4/3/2019,Pop
174,Nights Like This (feat. Ty Dolla $ign),Kehlani,690382,4/3/2019,Pop
175,Speechless (feat. Erika Sirola),Robin Schulz,689050,4/3/2019,Pop
176,365,Zedd,688645,4/3/2019,Pop
177,Shotgun,George Ezra,687853,4/3/2019,Pop
178,Best Part (feat. Daniel Caesar),H.E.R.,687211,4/3/2019,Pop
179,New Rules,Dua Lipa,686054,4/3/2019,Pop
180,FRIENDS,Marshmello,682527,4/3/2019,Pop
181,No New Friends,Sia,680793,4/3/2019,Pop
182,Let You Love Me,Rita Ora,680631,4/3/2019,Pop
183,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,673564,4/3/2019,Pop
184,Last Time That I Checc'd (feat. YG),Nipsey Hussle,672302,4/3/2019,Pop
185,NASA,Ariana Grande,671517,4/3/2019,Pop
186,Nobody,Martin Jensen,661347,4/3/2019,Pop
187,XO Tour Llif3,Lil Uzi Vert,661319,4/3/2019,Rap
188,NI BIEN NI MAL,Bad Bunny,660021,4/3/2019,Rap
189,Sola,Manuel Turizo,658031,4/3/2019,Pop
190,Kiss and Make Up,Dua Lipa,657444,4/3/2019,Pop
191,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,652561,4/3/2019,Pop
192,HUMBLE.,Kendrick Lamar,652009,4/3/2019,Hip Hop
193,Armed And Dangerous,Juice WRLD,651162,4/3/2019,Rap
194,Rise,Jonas Blue,646913,4/3/2019,Pop
195,Contando Lunares (feat. Cruz CafunÃ©),Don Patricio,646476,4/3/2019,Rap
196,I'm Yours,Jason Mraz,644157,4/3/2019,Pop
197,We Will Rock You - Remastered 2011,Queen,644029,4/3/2019,Rock
198,Something Just Like This,The Chainsmokers,643406,4/3/2019,Pop
199,Te BotÃ© - Remix,Nio Garcia,643007,4/3/2019,Rap
200,Thinking out Loud,Ed Sheeran,640967,4/3/2019,Pop
1,bad guy,Billie Eilish,7102216,4/4/2019,Pop
2,Con Calma,Daddy Yankee,3903739,4/4/2019,Hip Hop
3,7 rings,Ariana Grande,3773781,4/4/2019,Pop
4,wish you were gay,Billie Eilish,3661293,4/4/2019,Pop
5,bury a friend,Billie Eilish,3536395,4/4/2019,Pop
6,Sucker,Jonas Brothers,3416343,4/4/2019,Pop
7,Old Town Road,Lil Nas X,3363526,4/4/2019,Pop
8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3248770,4/4/2019,Rap
9,Wow.,Post Malone,2988882,4/4/2019,Rap
10,when the party's over,Billie Eilish,2948905,4/4/2019,Pop
11,Shallow,Lady Gaga,2897630,4/4/2019,Pop
12,break up with your girlfriend;;i'm bored,Ariana Grande,2557811,4/4/2019,Pop
13,all the good girls go to hell,Billie Eilish,2491614,4/4/2019,Pop
14,Dancing With A Stranger (with Normani),Sam Smith,2376320,4/4/2019,Pop
15,Don't Call Me Up,Mabel,2341326,4/4/2019,Pop
16,xanny,Billie Eilish,2331099,4/4/2019,Pop
17,you should see me in a crown,Billie Eilish,2222115,4/4/2019,Pop
18,Calma - Remix,Pedro CapÃ³,2219479,4/4/2019,Pop
19,Here With Me,Marshmello,2195412,4/4/2019,Pop
20,Pa MÃ­ - Remix,Dalex,2194946,4/4/2019,Rap
21,Sweet but Psycho,Ava Max,2187234,4/4/2019,Pop
22,MONOPOLY (with Victoria MonÃ©t),Ariana Grande,2183184,4/4/2019,Pop
23,my strange addiction,Billie Eilish,2162132,4/4/2019,Pop
24,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2152336,4/4/2019,Pop
25,Happier,Marshmello,2121913,4/4/2019,Pop
26,Baila Baila Baila,Ozuna,2093430,4/4/2019,Pop
27,MIDDLE CHILD,J. Cole,2089092,4/4/2019,Hip Hop
28,HP,Maluma,2086711,4/4/2019,Other
29,Without Me,Halsey,2037428,4/4/2019,Pop
30,Secreto,Anuel AA,2019944,4/4/2019,Rap
31,i'm so tired...,Lauv,2005279,4/4/2019,Pop
32,Let Me Down Slowly,Alec Benjamin,2004989,4/4/2019,Pop
33,Talk,Khalid,1984889,4/4/2019,Pop
34,thank u;;next,Ariana Grande,1947662,4/4/2019,Pop
35,Going Bad (feat. Drake),Meek Mill,1874283,4/4/2019,Pop
36,ilomilo,Billie Eilish,1772088,4/4/2019,Pop
37,Murder On My Mind,YNW Melly,1766968,4/4/2019,Rap
38,i love you,Billie Eilish,1752194,4/4/2019,Pop
39,Con Altura,ROSALÃA,1746993,4/4/2019,Other
40,High Hopes,Panic! At The Disco,1683280,4/4/2019,Pop
41,lovely,Billie Eilish,1651155,4/4/2019,Pop
42,Giant (with Rag'n'Bone Man),Calvin Harris,1649538,4/4/2019,Pop
43,My Bad,Khalid,1615254,4/4/2019,Pop
44,listen before i go,Billie Eilish,1591713,4/4/2019,Pop
45,Pure Water (with Migos),Mustard,1564490,4/4/2019,Pop
46,Taki Taki (with Selena Gomez;;Ozuna & Cardi B),DJ Snake,1556935,4/4/2019,Pop
47,MIA (feat. Drake),Bad Bunny,1515651,4/4/2019,Rap
48,I Canâ€™t Get Enough (benny blanco;;Selena Gomez;;J Balvin;;Tainy),benny blanco,1509997,4/4/2019,Pop
49,Adan y Eva,Paulo Londra,1505511,4/4/2019,Hip Hop
50,8,Billie Eilish,1458490,4/4/2019,Pop
51,Someone You Loved,Lewis Capaldi,1454549,4/4/2019,Pop
52,Bohemian Rhapsody - Remastered 2011,Queen,1452499,4/4/2019,Rock
53,On My Way,Alan Walker,1445901,4/4/2019,Pop
54,Please Me,Cardi B,1441177,4/4/2019,Pop
55,Eastside (with Halsey & Khalid),benny blanco,1439990,4/4/2019,Pop
56,Te RobarÃ©,Nicky Jam,1427936,4/4/2019,Hip Hop
57,Kill This Love,BLACKPINK,1425912,4/4/2019,Pop
58,Verte Ir,DJ Luian,1419080,4/4/2019,Hip Hop
59,Desconocidos,Mau y Ricky,1381338,4/4/2019,Pop
60,Better Now,Post Malone,1369724,4/4/2019,Rap
61,Who Do You Love,The Chainsmokers,1361109,4/4/2019,Pop
62,Robbery,Juice WRLD,1332733,4/4/2019,Rap
63,Be Alright,Dean Lewis,1332447,4/4/2019,Pop
64,SICKO MODE,Travis Scott,1302905,4/4/2019,Rap
65,Te Vi,Piso 21,1302409,4/4/2019,Pop
66,Better,Khalid,1276404,4/4/2019,Pop
67,Look Back at It,A Boogie Wit da Hoodie,1264160,4/4/2019,Pop
68,Girls Like You (feat. Cardi B),Maroon 5,1244023,4/4/2019,Pop
69,Un AÃ±o,Sebastian Yatra,1236298,4/4/2019,Pop
70,rockstar (feat. 21 Savage),Post Malone,1231782,4/4/2019,Rap
71,So Am I,Ava Max,1216716,4/4/2019,Pop
72,Amanece,Anuel AA,1214234,4/4/2019,Rap
73,Mixed Personalities (feat. Kanye West),YNW Melly,1208938,4/4/2019,Rap
74,a lot,21 Savage,1184988,4/4/2019,Hip Hop
75,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1174827,4/4/2019,Pop
76,Lucid Dreams,Juice WRLD,1156759,4/4/2019,Rap
77,Ella Quiere Beber - Remix,Anuel AA,1146830,4/4/2019,Rap
78,Thotiana,Blueface,1123137,4/4/2019,Rap
79,Esclavo de Tus Besos,Manuel Turizo,1108995,4/4/2019,Pop
80,Bad Liar,Imagine Dragons,1108516,4/4/2019,Pop
81,Just You and I,Tom Walker,1107988,4/4/2019,Pop
82,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1095361,4/4/2019,Hip Hop
83,SAD!,XXXTENTACION,1094346,4/4/2019,Hip Hop
84,Au DD,PNL,1085215,4/4/2019,Pop
85,Saturday Nights,Khalid,1079836,4/4/2019,Pop
86,Youngblood,5 Seconds of Summer,1073554,4/4/2019,Pop
87,goodbye,Billie Eilish,1061245,4/4/2019,Pop
88,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,1060612,4/4/2019,Pop
89,Walk Me Home,P!nk,1055627,4/4/2019,Pop
90,Always Remember Us This Way,Lady Gaga,1052688,4/4/2019,Pop
91,idontwannabeyouanymore,Billie Eilish,1040753,4/4/2019,Pop
92,Moonlight,XXXTENTACION,1014792,4/4/2019,Hip Hop
93,Shape of You,Ed Sheeran,1006953,4/4/2019,Pop
94,ZEZE (feat. Travis Scott & Offset),Kodak Black,999350,4/4/2019,Hip Hop
95,Contra La Pared,Sean Paul,988844,4/4/2019,Pop
96,2002,Anne-Marie,983728,4/4/2019,Pop
97,Don't Stop Me Now - Remastered 2011,Queen,969980,4/4/2019,Rock
98,In My Mind,Dynoro,967480,4/4/2019,Pop
99,Faucet Failure,Ski Mask The Slump God,961553,4/4/2019,Hip Hop
100,Another One Bites The Dust - Remastered 2011,Queen,955722,4/4/2019,Rock
101,R.I.P. (feat. Rita Ora & Anitta),SofÃ­a Reyes,953305,4/4/2019,Pop
102,Believer,Imagine Dragons,950054,4/4/2019,Pop
103,Promises (with Sam Smith),Calvin Harris,944397,4/4/2019,Pop
104,bellyache,Billie Eilish,939665,4/4/2019,Pop
105,ocean eyes,Billie Eilish,927652,4/4/2019,Pop
106,I Like It,Cardi B,922740,4/4/2019,Pop
107,Say My Name,David Guetta,921353,4/4/2019,Pop
108,Mo Bamba,Sheck Wes,920977,4/4/2019,Hip Hop
109,Adictiva,Daddy Yankee,915983,4/4/2019,Hip Hop
110,Soltera,Lunay,915802,4/4/2019,Pop
111,I Like Me Better,Lauv,913303,4/4/2019,Pop
112,The Bones,Maren Morris,913222,4/4/2019,Other
113,Wake Up in the Sky,Gucci Mane,909776,4/4/2019,Pop
114,Aullando,Wisin & Yandel,908919,4/4/2019,Hip Hop
115,Taste (feat. Offset),Tyga,905353,4/4/2019,Pop
116,Perfect,Ed Sheeran,901195,4/4/2019,Pop
117,Psycho (feat. Ty Dolla $ign),Post Malone,896214,4/4/2019,Rap
118,Si Se Da,Myke Towers,895426,4/4/2019,Rap
119,Love Someone,Lukas Graham,891506,4/4/2019,Pop
120,Don't Worry Bout Me,Zara Larsson,889292,4/4/2019,Pop
121,Body (feat. brando),Loud Luxury,882431,4/4/2019,Pop
122,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,881551,4/4/2019,Other
123,no tears left to cry,Ariana Grande,879235,4/4/2019,Pop
124,Cherry Lady,Capital Bra,877154,4/4/2019,Hip Hop
125,Jocelyn Flores,XXXTENTACION,871420,4/4/2019,Hip Hop
126,Self,Khalid,870848,4/4/2019,Pop
127,Last Hurrah,Bebe Rexha,860638,4/4/2019,Pop
128,Too Good At Goodbyes,Sam Smith,850747,4/4/2019,Pop
129,God's Plan,Drake,849461,4/4/2019,Pop
130,Lost In Japan,Shawn Mendes,844152,4/4/2019,Pop
131,Envy Me,Calboy,836843,4/4/2019,Rap
132,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,836207,4/4/2019,Pop
133,One Kiss (with Dua Lipa),Calvin Harris,820039,4/4/2019,Pop
134,DEUTSCHLAND,Rammstein,814491,4/4/2019,Rock
135,Say You Won't Let Go,James Arthur,806020,4/4/2019,Pop
136,Reggaeton,J Balvin,803272,4/4/2019,Rap
137,Tal Vez,Paulo Londra,800358,4/4/2019,Hip Hop
138,Beautiful (feat. Camila Cabello),Bazzi,796700,4/4/2019,Pop
139,Thunder,Imagine Dragons,795219,4/4/2019,Pop
140,Kills You Slowly,The Chainsmokers,790794,4/4/2019,Pop
141,Natural,Imagine Dragons,788821,4/4/2019,Pop
142,Bola Rebola,Tropkillaz,782999,4/4/2019,Pop
143,Under Pressure - Remastered 2011,Queen,779585,4/4/2019,Rock
144,Moonlight,Gaullin,778289,4/4/2019,Pop
145,I Fall Apart,Post Malone,775475,4/4/2019,Rap
146,Wow. - Remix,Post Malone,772539,4/4/2019,Rap
147,IDGAF,Dua Lipa,770676,4/4/2019,Pop
148,Fast,Juice WRLD,764189,4/4/2019,Rap
149,I,Lil Skies,764008,4/4/2019,Pop
150,Undrunk,FLETCHER,763820,4/4/2019,Pop
151,No Sleep (feat. Bonn),Martin Garrix,747706,4/4/2019,Pop
152,CrÃ©eme,KAROL G,746327,4/4/2019,Rap
153,The Middle,Zedd,741906,4/4/2019,Pop
154,Congratulations,Post Malone,741075,4/4/2019,Rap
155,Price On My Head (feat. The Weeknd),NAV,736564,4/4/2019,Pop
156,In My Feelings,Drake,734967,4/4/2019,Pop
157,Hear Me Calling,Juice WRLD,734048,4/4/2019,Rap
158,Splashin,Rich The Kid,727182,4/4/2019,Pop
159,This Feeling,The Chainsmokers,725893,4/4/2019,Pop
160,Photograph,Ed Sheeran,722985,4/4/2019,Pop
161,Leave Me Alone,Flipp Dinero,721536,4/4/2019,Pop
162,Havana (feat. Young Thug),Camila Cabello,721425,4/4/2019,Pop
163,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,718610,4/4/2019,Hip Hop
164,Nonstop,Drake,715068,4/4/2019,Pop
165,Money,Cardi B,714546,4/4/2019,Pop
166,Bubalu,Becky G,711452,4/4/2019,Pop
167,Closer,The Chainsmokers,706742,4/4/2019,Pop
168,Kiss and Make Up,Dua Lipa,704069,4/4/2019,Pop
169,Freaky,Tory Lanez,704068,4/4/2019,Pop
170,Insomnia,Daya,701588,4/4/2019,Pop
171,FingÃ­as,Paloma Mami,701585,4/4/2019,Pop
172,changes,XXXTENTACION,701320,4/4/2019,Hip Hop
173,Solo (feat. Demi Lovato),Clean Bandit,699472,4/4/2019,Pop
174,Speechless (feat. Erika Sirola),Robin Schulz,699070,4/4/2019,Pop
175,Let You Love Me,Rita Ora,697017,4/4/2019,Pop
176,Best Part (feat. Daniel Caesar),H.E.R.,693021,4/4/2019,Pop
177,New Rules,Dua Lipa,688203,4/4/2019,Pop
178,FRIENDS,Marshmello,687474,4/4/2019,Pop
179,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,686086,4/4/2019,Pop
180,Nights Like This (feat. Ty Dolla $ign),Kehlani,685503,4/4/2019,Pop
181,Affalterbach,Shindy,684158,4/4/2019,Hip Hop
182,Shotgun,George Ezra,679727,4/4/2019,Pop
183,needy,Ariana Grande,678520,4/4/2019,Pop
184,365,Zedd,675581,4/4/2019,Pop
185,XO Tour Llif3,Lil Uzi Vert,674465,4/4/2019,Rap
186,Sola,Manuel Turizo,668978,4/4/2019,Pop
187,NI BIEN NI MAL,Bad Bunny,667942,4/4/2019,Rap
188,No New Friends,Sia,666033,4/4/2019,Pop
189,HUMBLE.,Kendrick Lamar,665965,4/4/2019,Hip Hop
190,Thinking out Loud,Ed Sheeran,664864,4/4/2019,Pop
191,Te BotÃ© - Remix,Nio Garcia,662134,4/4/2019,Rap
192,Something Just Like This,The Chainsmokers,660502,4/4/2019,Pop
193,Armed And Dangerous,Juice WRLD,657559,4/4/2019,Rap
194,I'm Yours,Jason Mraz,657373,4/4/2019,Pop
195,Nobody,Martin Jensen,657041,4/4/2019,Pop
196,We Will Rock You - Remastered 2011,Queen,656421,4/4/2019,Rock
197,NASA,Ariana Grande,655822,4/4/2019,Pop
198,Baby,Amenazzy,655475,4/4/2019,Pop
199,Contando Lunares (feat. Cruz CafunÃ©),Don Patricio,652762,4/4/2019,Rap
200,Que Le De,Rauw Alejandro,650832,4/4/2019,Pop
1,bad guy,Billie Eilish,6934671,4/5/2019,Pop
2,Con Calma,Daddy Yankee,4247553,4/5/2019,Hip Hop
3,Old Town Road,Lil Nas X,4122952,4/5/2019,Pop
4,Kill This Love,BLACKPINK,4003909,4/5/2019,Pop
5,7 rings,Ariana Grande,3794470,4/5/2019,Pop
6,Sucker,Jonas Brothers,3607765,4/5/2019,Pop
7,wish you were gay,Billie Eilish,3521044,4/5/2019,Pop
8,bury a friend,Billie Eilish,3473528,4/5/2019,Pop
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3357791,4/5/2019,Rap
10,Wow.,Post Malone,3093187,4/5/2019,Rap
